area_code,area_name,area_unit,dimension,dimension_value,population_base,population
E06000014,York,Local Authority,gender,All,published,174543
E06000014,York,Local Authority,gender,Female,published,92672
E06000014,York,Local Authority,gender,Male,published,81871
E06000015,Derby,Local Authority,age_group,18 to 24,published,25393
E06000015,Derby,Local Authority,age_group,18 to 64,asc_eligible,28674
E06000015,Derby,Local Authority,age_group,18 to 64,published,167519
E06000015,Derby,Local Authority,age_group,25 to 44,published,78693
E06000015,Derby,Local Authority,age_group,45 to 64,published,63433
E06000015,Derby,Local Authority,age_group,65 and above,asc_eligible,42785
E06000015,Derby,Local Authority,age_group,65 and above,published,44517
E06000015,Derby,Local Authority,age_group,65 to 74,published,22093
E06000015,Derby,Local Authority,age_group,75 to 84,published,15853
E06000015,Derby,Local Authority,age_group,85 and above,published,6571
E06000015,Derby,Local Authority,age_group,All,asc_eligible,71459
E06000015,Derby,Local Authority,age_group,All,published,212036
E06000015,Derby,Local Authority,ethnicity,All,asc_eligible,71459
E06000015,Derby,Local Authority,ethnicity,All,published,202736
E06000015,Derby,Local Authority,ethnicity,Asian or Asian British,asc_eligible,6038
E06000015,Derby,Local Authority,ethnicity,Asian or Asian British,published,29007
E06000015,Derby,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,1580
E06000015,Derby,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,7832
E06000015,Derby,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,1037
E06000015,Derby,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,4435
E06000015,Derby,Local Authority,ethnicity,Other ethnic group,asc_eligible,1009
E06000015,Derby,Local Authority,ethnicity,Other ethnic group,published,5202
E06000015,Derby,Local Authority,ethnicity,White,asc_eligible,61795
E06000015,Derby,Local Authority,ethnicity,White,published,156260
E06000015,Derby,Local Authority,gender,All,published,212036
E06000015,Derby,Local Authority,gender,Female,published,107065
E06000015,Derby,Local Authority,gender,Male,published,104971
E06000016,Leicester,Local Authority,age_group,18 to 24,published,54443
E06000016,Leicester,Local Authority,age_group,18 to 64,asc_eligible,35961
E06000016,Leicester,Local Authority,age_group,18 to 64,published,250962
E06000016,Leicester,Local Authority,age_group,25 to 44,published,114849
E06000016,Leicester,Local Authority,age_group,45 to 64,published,81670
E06000016,Leicester,Local Authority,age_group,65 and above,asc_eligible,43502
E06000016,Leicester,Local Authority,age_group,65 and above,published,46623
E06000016,Leicester,Local Authority,age_group,65 to 74,published,26613
E06000016,Leicester,Local Authority,age_group,75 to 84,published,14256
E06000016,Leicester,Local Authority,age_group,85 and above,published,5754
E06000016,Leicester,Local Authority,age_group,All,asc_eligible,79463
E06000016,Leicester,Local Authority,age_group,All,published,297585
E06000016,Leicester,Local Authority,ethnicity,All,asc_eligible,79463
E06000016,Leicester,Local Authority,ethnicity,All,published,281443
E06000016,Leicester,Local Authority,ethnicity,Asian or Asian British,asc_eligible,27611
E06000016,Leicester,Local Authority,ethnicity,Asian or Asian British,published,120974
E06000016,Leicester,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,3169
E06000016,Leicester,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,20257
E06000016,Leicester,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,1718
E06000016,Leicester,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,7157
E06000016,Leicester,Local Authority,ethnicity,Other ethnic group,asc_eligible,1873
E06000016,Leicester,Local Authority,ethnicity,Other ethnic group,published,10453
E06000016,Leicester,Local Authority,ethnicity,White,asc_eligible,45092
E06000016,Leicester,Local Authority,ethnicity,White,published,122602
E06000016,Leicester,Local Authority,gender,All,published,297585
E06000016,Leicester,Local Authority,gender,Female,published,149874
E06000016,Leicester,Local Authority,gender,Male,published,147711
E06000017,Rutland,Local Authority,age_group,18 to 24,published,2736
E06000017,Rutland,Local Authority,age_group,18 to 64,asc_eligible,3117
E06000017,Rutland,Local Authority,age_group,18 to 64,published,22482
E06000017,Rutland,Local Authority,age_group,25 to 44,published,8700
E06000017,Rutland,Local Authority,age_group,45 to 64,published,11046
E06000017,Rutland,Local Authority,age_group,65 and above,asc_eligible,10382
E06000017,Rutland,Local Authority,age_group,65 and above,published,10949
E06000017,Rutland,Local Authority,age_group,65 to 74,published,5097
E06000017,Rutland,Local Authority,age_group,75 to 84,published,4230
E06000017,Rutland,Local Authority,age_group,85 and above,published,1622
E06000017,Rutland,Local Authority,age_group,All,asc_eligible,13499
E06000017,Rutland,Local Authority,age_group,All,published,33431
E06000017,Rutland,Local Authority,ethnicity,All,asc_eligible,13499
E06000017,Rutland,Local Authority,ethnicity,All,published,32963
E06000017,Rutland,Local Authority,ethnicity,Asian or Asian British,asc_eligible,68
E06000017,Rutland,Local Authority,ethnicity,Asian or Asian British,published,453
E06000017,Rutland,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,57
E06000017,Rutland,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,441
E06000017,Rutland,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,88
E06000017,Rutland,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,422
E06000017,Rutland,Local Authority,ethnicity,Other ethnic group,asc_eligible,37
E06000017,Rutland,Local Authority,ethnicity,Other ethnic group,published,149
E06000017,Rutland,Local Authority,ethnicity,White,asc_eligible,13249
E06000017,Rutland,Local Authority,ethnicity,White,published,31498
E06000017,Rutland,Local Authority,gender,All,published,33431
E06000017,Rutland,Local Authority,gender,Female,published,16383
E06000017,Rutland,Local Authority,gender,Male,published,17048
E06000018,Nottingham,Local Authority,age_group,18 to 24,published,68214
E06000018,Nottingham,Local Authority,age_group,18 to 64,asc_eligible,39973
E06000018,Nottingham,Local Authority,age_group,18 to 64,published,223201
E06000018,Nottingham,Local Authority,age_group,25 to 44,published,89798
E06000018,Nottingham,Local Authority,age_group,45 to 64,published,65189
E06000018,Nottingham,Local Authority,age_group,65 and above,asc_eligible,37959
E06000018,Nottingham,Local Authority,age_group,65 and above,published,39162
E06000018,Nottingham,Local Authority,age_group,65 to 74,published,21096
E06000018,Nottingham,Local Authority,age_group,75 to 84,published,12891
E06000018,Nottingham,Local Authority,age_group,85 and above,published,5175
E06000018,Nottingham,Local Authority,age_group,All,asc_eligible,77932
E06000018,Nottingham,Local Authority,age_group,All,published,262363
E06000018,Nottingham,Local Authority,ethnicity,All,asc_eligible,77932
E06000018,Nottingham,Local Authority,ethnicity,All,published,257658
E06000018,Nottingham,Local Authority,ethnicity,Asian or Asian British,asc_eligible,6219
E06000018,Nottingham,Local Authority,ethnicity,Asian or Asian British,published,35921
E06000018,Nottingham,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,4533
E06000018,Nottingham,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,23522
E06000018,Nottingham,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,2416
E06000018,Nottingham,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,10419
E06000018,Nottingham,Local Authority,ethnicity,Other ethnic group,asc_eligible,1150
E06000018,Nottingham,Local Authority,ethnicity,Other ethnic group,published,7658
E06000018,Nottingham,Local Authority,ethnicity,White,asc_eligible,63614
E06000018,Nottingham,Local Authority,ethnicity,White,published,180138
E06000018,Nottingham,Local Authority,gender,All,published,262363
E06000018,Nottingham,Local Authority,gender,Female,published,135994
E06000018,Nottingham,Local Authority,gender,Male,published,126369
E06000019,"Herefordshire, County of",Local Authority,age_group,18 to 24,published,11017
E06000019,"Herefordshire, County of",Local Authority,age_group,18 to 64,asc_eligible,17166
E06000019,"Herefordshire, County of",Local Authority,age_group,18 to 64,published,105092
E06000019,"Herefordshire, County of",Local Authority,age_group,25 to 44,published,42063
E06000019,"Herefordshire, County of",Local Authority,age_group,45 to 64,published,52012
E06000019,"Herefordshire, County of",Local Authority,age_group,65 and above,asc_eligible,48471
E06000019,"Herefordshire, County of",Local Authority,age_group,65 and above,published,51516
E06000019,"Herefordshire, County of",Local Authority,age_group,65 to 74,published,25429
E06000019,"Herefordshire, County of",Local Authority,age_group,75 to 84,published,19071
E06000019,"Herefordshire, County of",Local Authority,age_group,85 and above,published,7016
E06000019,"Herefordshire, County of",Local Authority,age_group,All,asc_eligible,65637
E06000019,"Herefordshire, County of",Local Authority,age_group,All,published,156608
E06000019,"Herefordshire, County of",Local Authority,ethnicity,All,asc_eligible,65637
E06000019,"Herefordshire, County of",Local Authority,ethnicity,All,published,153189
E06000019,"Herefordshire, County of",Local Authority,ethnicity,Asian or Asian British,asc_eligible,240
E06000019,"Herefordshire, County of",Local Authority,ethnicity,Asian or Asian British,published,1721
E06000019,"Herefordshire, County of",Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,70
E06000019,"Herefordshire, County of",Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,441
E06000019,"Herefordshire, County of",Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,274
E06000019,"Herefordshire, County of",Local Authority,ethnicity,Mixed or multiple ethnic groups,published,1019
E06000019,"Herefordshire, County of",Local Authority,ethnicity,Other ethnic group,asc_eligible,116
E06000019,"Herefordshire, County of",Local Authority,ethnicity,Other ethnic group,published,757
E06000019,"Herefordshire, County of",Local Authority,ethnicity,White,asc_eligible,64937
E06000019,"Herefordshire, County of",Local Authority,ethnicity,White,published,149251
E06000019,"Herefordshire, County of",Local Authority,gender,All,published,156608
E06000019,"Herefordshire, County of",Local Authority,gender,Female,published,80617
E06000019,"Herefordshire, County of",Local Authority,gender,Male,published,75991
E06000020,Telford and Wrekin,Local Authority,age_group,18 to 24,published,15225
E06000020,Telford and Wrekin,Local Authority,age_group,18 to 64,asc_eligible,21091
E06000020,Telford and Wrekin,Local Authority,age_group,18 to 64,published,116710
E06000020,Telford and Wrekin,Local Authority,age_group,25 to 44,published,51839
E06000020,Telford and Wrekin,Local Authority,age_group,45 to 64,published,49646
E06000020,Telford and Wrekin,Local Authority,age_group,65 and above,asc_eligible,32718
E06000020,Telford and Wrekin,Local Authority,age_group,65 and above,published,34994
E06000020,Telford and Wrekin,Local Authority,age_group,65 to 74,published,18300
E06000020,Telford and Wrekin,Local Authority,age_group,75 to 84,published,12651
E06000020,Telford and Wrekin,Local Authority,age_group,85 and above,published,4043
E06000020,Telford and Wrekin,Local Authority,age_group,All,asc_eligible,53809
E06000020,Telford and Wrekin,Local Authority,age_group,All,published,151704
E06000020,Telford and Wrekin,Local Authority,ethnicity,All,asc_eligible,53809
E06000020,Telford and Wrekin,Local Authority,ethnicity,All,published,144149
E06000020,Telford and Wrekin,Local Authority,ethnicity,Asian or Asian British,asc_eligible,1322
E06000020,Telford and Wrekin,Local Authority,ethnicity,Asian or Asian British,published,7207
E06000020,Telford and Wrekin,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,508
E06000020,Telford and Wrekin,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,3439
E06000020,Telford and Wrekin,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,556
E06000020,Telford and Wrekin,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,2175
E06000020,Telford and Wrekin,Local Authority,ethnicity,Other ethnic group,asc_eligible,249
E06000020,Telford and Wrekin,Local Authority,ethnicity,Other ethnic group,published,1195
E06000020,Telford and Wrekin,Local Authority,ethnicity,White,asc_eligible,51174
E06000020,Telford and Wrekin,Local Authority,ethnicity,White,published,130133
E06000020,Telford and Wrekin,Local Authority,gender,All,published,151704
E06000020,Telford and Wrekin,Local Authority,gender,Female,published,78385
E06000020,Telford and Wrekin,Local Authority,gender,Male,published,73319
E06000021,Stoke-on-Trent,Local Authority,age_group,18 to 24,published,23690
E06000021,Stoke-on-Trent,Local Authority,age_group,18 to 64,asc_eligible,32085
E06000021,Stoke-on-Trent,Local Authority,age_group,18 to 64,published,161875
E06000021,Stoke-on-Trent,Local Authority,age_group,25 to 44,published,75633
E06000021,Stoke-on-Trent,Local Authority,age_group,45 to 64,published,62552
E06000021,Stoke-on-Trent,Local Authority,age_group,65 and above,asc_eligible,44264
E06000021,Stoke-on-Trent,Local Authority,age_group,65 and above,published,46030
E06000021,Stoke-on-Trent,Local Authority,age_group,65 to 74,published,23876
E06000021,Stoke-on-Trent,Local Authority,age_group,75 to 84,published,16434
